activityID,riskID
118354,12919
118355,12920
102637,11819
102638,11820
118137,12868
118138,12869
103713,10632
100763,10322
100762,14585
119447,12116
114301,11840
129098,14527
117210,12714
110768,11758
117218,12715
110766,11757
129099,14521
117217,12716
110967,11722
120618,11976
127064,15233
127065,15231
124486,13174
115671,14985
127066,15232
109402,11496
116871,12931
116869,12930
126484,12038
132811,14797
132807,14798
115366,13901
134977,14457
118586,11832
111926,11922
124200,13743
124212,13745
123445,11435
115318,12701
121895,12699
121895,12700
120087,13149
121152,10193
121152,12990
121152,10192
102498,13305
128883,14482
128883,13148
102496,10418
103594,10111
125462,10311
100610,14921
129349,14566
115166,10310
125932,10522
104913,10723
103843,12623
103841,12622
120259,14317
120258,11374
128431,14320
128431,14321
128431,14319
128430,14318
124173,13209
124173,11438
124173,10368
118348,13573
118348,13572
118346,12917
111151,13738
102820,14525
105561,10883
105562,10884
124483,13404
125608,13976
131198,15094
103700,10606
132954,12894
129592,14596
103702,10060
106317,11844
128413,15309
114476,11741
114476,12165
110057,11610
110055,12213
128781,11649
100579,10107
114024,10191
128910,11169
128910,13780
109077,15065
102369,10190
102368,10190
110243,11253
110246,11254
110644,11252
126376,11217
113616,10797
127693,10798
117191,12552
129378,15073
117192,12337
129377,12712
101180,12914
133178,12003
110652,14225
110653,14226
102154,10350
102154,10753
113542,12137
106691,11134
102433,13647
122929,11076
107237,13204
105977,11006
106826,10154
102432,13646
112245,10832
106387,11049
125478,12753
102766,13464
102766,12570
128172,11626
113298,12522
113298,14263
126317,14202
126317,10220
113919,11082
108102,13262
102201,10363
134530,10764
134532,15343
113754,11965
102321,10382
102202,12187
112222,11966
129218,13563
129218,12971
115747,13965
129027,11457
119815,11640
134391,11221
104917,10803
100715,11848
129934,14654
114629,12315
108609,11382
124308,14378
108658,11383
106827,14216
106827,15428
118090,15429
125876,13987
119013,14217
124992,13988
108139,13986
108139,15098
123380,13740
111729,12581
100421,10076
124942,13720
124901,13834
124901,13877
103566,14305
120275,11856
101682,13225
135041,11257
128362,14182
129460,14594
115705,12484
127321,12219
122541,13582
106340,12877
106340,12876
106347,12874
106347,12875
128210,10928
128209,15298
117145,15416
117145,10045
117145,11885
124824,13849
117143,10927
122078,11870
102728,10005
111671,13441
101672,10239
121195,14042
130097,14325
102103,10103
102102,10104
129945,14522
121095,15362
123519,11708
121097,15364
126542,14243
121096,15363
126543,13151
130814,14802
106429,11018
122146,13447
122147,15376
122147,11004
134780,15377
129325,14198
101538,14800
122971,10470
122970,10471
122970,14801
122970,13310
121868,13057
117847,13493
117847,13494
124540,10469
124540,13059
124123,14222
104615,10534
109079,13058
130536,13396
102876,13397
117846,13491
117846,13492
114292,13311
114292,10535
111168,10378
124263,11636
120060,14923
103116,11510
111024,10198
134674,14203
134674,14204
133367,14435
133367,14436
112118,10942
112119,15183
110997,11731
129281,11620
129283,13205
132177,12633
125216,11923
119853,13116
119853,10347
105663,10901
105662,10900
119854,13117
119852,13115
108079,11283
109059,11245
107876,11246
128498,15356
116828,12637
105926,13748
129141,10944
102175,12307
109669,11539
123669,14387
108542,13662
122099,14841
105317,10861
105318,10862
101855,10265
101856,10266
102234,10373
102235,10374
109661,14095
126380,10845
115892,11261
126383,10094
126385,15035
124253,13756
126384,15036
126382,12053
126381,15037
125647,13322
125646,14426
135152,12994
120195,13165
127416,10792
118981,11715
127415,14270
122884,11868
120194,10791
120196,14269
108365,11560
134331,15319
128246,12542
109381,10228
109379,10308
115133,11615
105064,11614
133827,11616
102977,13159
102977,13158
120418,13142
128012,15402
123870,15401
123870,15400
112961,15403
133799,10497
102147,15399
128037,15405
112963,15404
106670,15406
131902,10949
119702,11661
102239,11662
115797,15301
102979,10836
114950,10835
126415,10690
126415,10691
116369,11255
107353,10688
127138,10689
127138,10931
125047,15427
125047,10112
118992,14826
123948,13698
118990,12225
108633,15339
131778,13861
102736,14553
