activityID,actorID
32871,1436
32871,1860
32871,776
32871,3169
32871,1702
32871,1271
32871,1795
32871,2021
32871,1575
32871,1437
32871,1871
32871,1438
32871,729
32871,129
34920,1872
34920,737
34920,1439
34920,730
34920,129
34920,2876
34920,1924
34920,2687
34920,2487
34920,1436
34920,1860
34920,776
34920,3169
34920,1702
34920,1271
34920,1795
34920,2021
34920,1575
34920,1437
34920,1871
34920,1438
34920,729
34920,130
32872,1924
32872,2687
32872,2487
32872,1436
32872,1860
32872,776
32872,3169
32872,1702
32872,1271
32872,1795
32872,2021
32872,1575
32872,1437
32872,1871
32872,1438
32872,729
32872,2876
32872,129
4600,129
4600,2876
4600,2159
4600,2159
3819,1872
3819,737
3819,1439
3819,730
3819,1924
3819,2687
3819,2487
3819,1436
3819,1860
3819,776
3819,3169
3819,1702
3819,1271
3819,1795
3819,2021
3819,1575
3819,1437
3819,1871
3819,1438
3819,729
20982,1872
20982,737
20982,1439
20982,730
20982,2876
20982,130
20982,128
20982,1924
20982,2687
20982,2021
20982,1436
20982,129
20982,2487
20982,1860
20982,776
20982,3169
20982,1702
20982,1271
20982,1795
20982,1575
20982,1437
20982,1871
20982,1438
20982,729
24792,1924
24792,1870
24792,1575
24792,1860
24792,2687
24792,1438
24792,129
24792,776
24792,1271
24792,2021
24792,729
24792,1488
24792,190
24792,2487
24792,863
24792,1437
24792,1436
24792,1871
24792,3169
24792,244
24792,2159
24792,2159
24792,948
24792,737
24792,2160
24792,2457
24792,349
24792,1872
24792,130
24792,1439
24792,730
24792,1601
24792,985
24792,322
24792,1347
24792,2853
24792,2178
24792,373
2121,737
2121,2160
2121,2457
2121,349
2121,1872
2121,130
2121,1439
2121,730
2121,1601
2121,1924
2121,1870
2121,1575
2121,1860
2121,2687
2121,1438
2121,129
2121,776
2121,1271
2121,2021
2121,729
2121,1488
2121,190
2121,2487
2121,863
2121,1437
2121,1436
2121,1871
2121,3169
2121,244
2121,2159
2121,2159
2121,948
24327,737
24327,2160
24327,2457
24327,349
24327,1872
24327,130
24327,1439
24327,730
24327,1601
24327,1924
24327,1870
24327,1575
24327,1860
24327,2687
24327,1438
24327,129
24327,776
24327,1271
24327,2021
24327,729
24327,1488
24327,190
24327,2487
24327,863
24327,1437
24327,1436
24327,1871
24327,3169
24327,244
24327,2159
24327,2159
24327,948
24327,2178
24791,2178
24791,1924
24791,1870
24791,1575
24791,1860
24791,2687
24791,1438
24791,129
24791,776
24791,1271
24791,2021
24791,729
24791,1488
24791,190
24791,2487
24791,863
24791,1437
24791,1436
24791,1871
24791,3169
24791,244
24791,2159
24791,2159
24791,948
34692,1924
34692,1870
34692,1575
34692,1860
34692,2687
34692,1438
34692,129
34692,776
34692,1271
34692,2021
34692,729
34692,1488
34692,190
34692,2487
34692,863
34692,1437
34692,1436
34692,1871
34692,3169
34692,244
34692,2159
34692,2159
34692,948
34692,2178
34692,737
34692,2160
34692,2457
34692,349
34692,1872
34692,130
34692,1439
34692,730
34692,1601
24329,1924
24329,1870
24329,1575
24329,1860
24329,2687
24329,1438
24329,129
24329,776
24329,1271
24329,2021
24329,729
24329,1488
24329,190
24329,2487
24329,863
24329,1437
24329,1436
24329,1871
24329,3169
24329,244
24329,2159
24329,2159
24329,948
24329,737
24329,2160
24329,2457
24329,349
24329,1872
24329,130
24329,1439
24329,730
24329,1601
11508,2178
11508,1924
11508,1870
11508,1575
11508,1860
11508,2687
11508,1438
11508,129
11508,776
11508,1271
11508,2021
11508,729
11508,1488
11508,190
11508,2487
11508,863
11508,1437
11508,1436
11508,1871
11508,3169
11508,244
11508,2159
11508,2159
11508,948
11509,1924
11509,1870
11509,1575
11509,1860
11509,2687
11509,1438
11509,129
11509,776
11509,1271
11509,2021
11509,729
11509,1488
11509,190
11509,2487
11509,863
11509,1437
11509,1436
11509,1871
11509,3169
11509,244
11509,2159
11509,2159
11509,948
24186,737
24186,2160
24186,2457
24186,349
24186,1872
24186,130
24186,1439
24186,730
24186,1601
24186,1638
24186,1924
24186,1870
24186,1575
24186,1860
24186,2687
24186,1438
24186,129
24186,776
24186,1271
24186,2021
24186,729
24186,1488
24186,190
24186,2487
24186,863
24186,1437
24186,1436
24186,1871
24186,3169
24186,244
24186,2159
24186,2159
24186,948
24326,1924
24326,2160
24326,2687
24326,753
24326,729
24326,2159
24326,2159
24326,1488
24326,2487
24326,1702
24326,3169
24326,129
24326,863
24326,948
24326,730
24326,349
24326,1575
24326,2021
24326,867
24326,130
24326,737
24326,1860
24326,776
24326,3168
24326,1870
24326,1438
24326,1271
24326,190
24326,1437
24326,1436
24326,1871
24326,244
24326,2457
24326,1872
24326,1439
24326,1601
24187,1924
24187,2160
24187,2687
24187,753
24187,729
24187,2159
24187,2159
24187,1488
24187,2487
24187,1702
24187,3169
24187,129
24187,863
24187,948
24187,730
24187,349
24187,1575
24187,2021
24187,867
24187,130
24187,737
24187,1860
24187,776
24187,3168
24187,305
24187,3073
24187,261
34690,737
34690,2160
34690,2457
34690,349
34690,1872
34690,130
34690,1439
34690,730
34690,1601
34690,1924
34690,1870
34690,1575
34690,1860
34690,2687
34690,1438
34690,129
34690,776
34690,1271
34690,2021
34690,729
34690,1488
34690,190
34690,2487
34690,863
34690,1437
34690,1436
34690,1871
34690,3169
34690,244
34690,2159
34690,2159
34690,948
21492,737
21492,2160
21492,2457
21492,349
21492,1872
21492,130
21492,1439
21492,730
21492,1601
21492,1924
21492,1870
21492,1575
21492,1860
21492,2687
21492,1438
21492,129
21492,776
21492,1271
21492,2021
21492,729
21492,1488
21492,190
21492,2487
21492,863
21492,1437
21492,1436
21492,1871
21492,3169
21492,244
21492,2159
21492,2159
21492,948
24328,737
24328,2160
24328,2457
24328,349
24328,1872
24328,130
24328,1439
24328,730
24328,1601
24328,1924
24328,1870
24328,1575
24328,1860
24328,2687
24328,1438
24328,129
24328,776
24328,1271
24328,2021
24328,729
24328,1488
24328,190
24328,2487
24328,863
24328,1437
24328,1436
24328,1871
24328,3169
24328,244
24328,2159
24328,2159
24328,948
24185,244
24185,737
24185,2160
24185,2457
24185,349
24185,1872
24185,130
24185,1439
24185,730
24185,1601
24185,1924
24185,1870
24185,1575
24185,1860
24185,2687
24185,1438
24185,129
24185,776
24185,1271
24185,2021
24185,729
24185,1488
24185,190
24185,2487
24185,863
24185,1437
24185,1436
24185,1871
24185,3169
24185,2159
24185,2159
24185,948
23850,261
23850,737
23850,2160
23850,2457
23850,349
23850,1872
23850,130
23850,1439
23850,730
23850,1601
23850,305
23850,3073
23850,1924
23850,1870
23850,1575
23850,1860
23850,2687
23850,1438
23850,129
23850,776
23850,1271
23850,2021
23850,729
23850,1488
23850,190
23850,2487
23850,863
23850,1437
23850,1436
23850,1871
23850,3169
23850,244
23850,2159
23850,2159
23850,948
34691,2178
34691,246
34691,1924
34691,1870
34691,1575
34691,1860
34691,2687
34691,1438
34691,129
34691,776
34691,1271
34691,2021
34691,729
34691,1488
34691,190
34691,2487
34691,863
34691,1437
34691,1436
34691,1871
34691,3169
34691,244
34691,2159
34691,2159
34691,948
34691,737
34691,2160
34691,2457
34691,349
34691,1872
34691,130
34691,1439
34691,730
34691,1601
34691,98
34691,98
24790,737
24790,2160
24790,2457
24790,349
24790,1872
24790,130
24790,1439
24790,730
24790,1601
24790,2178
24790,1924
24790,1870
24790,1575
24790,1860
24790,2687
24790,1438
24790,129
24790,776
24790,1271
24790,2021
24790,729
24790,1488
24790,190
24790,2487
24790,863
24790,1437
24790,1436
24790,1871
24790,3169
24790,244
24790,2159
24790,2159
24790,948
8568,2858
8568,2135
8568,222
8568,996
8568,995
8568,1516
8568,1907
8568,1824
8568,501
8568,505
8568,1771
8568,1672
8568,223
7256,2858
7256,505
6143,2858
6143,462
5354,2858
5354,823
24103,2858
12256,2858
12256,501
12256,1516
8569,2858
8569,2135
8569,222
8569,996
8569,995
8569,1516
8569,1907
8569,1824
8569,501
8569,505
8569,1771
8569,1672
8569,223
12255,1516
12255,2858
12255,501
33551,822
33551,2858
33551,821
10620,2858
29108,729
29108,1795
29108,1702
29108,1871
29108,1271
29108,1437
29108,1438
29108,1924
29108,2487
29108,244
29108,1870
29108,129
29108,1860
29108,2687
29108,776
29108,2159
29108,2159
29108,2021
29108,1436
20451,729
20451,1795
20451,1702
20451,1871
20451,1271
20451,1437
20451,1438
20451,1924
20451,2487
20451,244
20451,1870
20451,129
20451,1860
20451,2687
20451,776
20451,2159
20451,2159
20451,2021
20451,1436
20451,2862
23031,2862
23031,94
23031,61
23031,3216
23031,3217
23031,2122
23031,753
29109,729
29109,1795
29109,1702
29109,1871
29109,1271
29109,1437
29109,1438
29109,1924
29109,2487
29109,244
29109,1870
29109,129
29109,1860
29109,2687
29109,776
29109,2159
29109,2159
29109,2021
29109,1436
22157,2862
22156,2862
20575,2862
20575,2122
20575,244
20575,729
20575,1795
20575,1702
20575,1871
20575,1271
20575,1437
20575,1438
20575,1924
20575,2487
20575,1870
20575,129
20575,1860
20575,2687
20575,776
20575,2159
20575,2159
20575,2021
20575,1436
20268,2160
20268,1436
20268,244
20268,2487
20268,2021
20268,1271
20268,2687
20268,729
20268,1438
20268,776
20268,1437
20268,129
20268,1795
20268,1924
20268,1860
20268,2159
20268,2159
20268,3260
20268,1388
10122,132
10122,919
10122,1482
10122,3260
10122,1772
20297,2159
20297,2159
20297,2160
20297,1436
20297,244
20297,2487
20297,2021
20297,1271
20297,2687
20297,729
20297,1438
20297,776
20297,1437
20297,129
20297,1795
20297,1924
20297,1860
20297,3260
20300,1772
20300,919
20300,3260
20300,132
20300,1482
26983,132
20270,1388
20270,1436
20270,244
20270,2487
20270,2021
20270,1271
20270,2687
20270,729
20270,1438
20270,776
20270,1437
20270,129
20270,1795
20270,1924
20270,1860
20270,2160
20270,3260
20270,2159
20270,2159
19843,1439
19843,130
19843,245
19843,730
19843,737
19843,2159
19843,2159
19843,1388
19843,1436
19843,244
19843,2487
19843,2021
19843,1271
19843,2687
19843,729
19843,1438
19843,776
19843,1437
19843,129
19843,1795
19843,1924
19843,1860
19843,3260
20272,1436
20272,244
20272,2487
20272,2021
20272,1271
20272,2687
20272,729
20272,1438
20272,776
20272,1437
20272,129
20272,1795
20272,1924
20272,1860
20272,3260
20272,919
20272,1388
20272,1439
20272,130
20272,245
20272,730
20272,737
20273,3260
20273,1436
20273,244
20273,2487
20273,2021
20273,1271
20273,2687
20273,729
20273,1438
20273,776
20273,1437
20273,129
20273,1795
20273,1924
20273,1860
20273,919
20273,2159
20273,2159
20273,2160
20273,1388
20269,2160
20269,1436
20269,244
20269,2487
20269,2021
20269,1271
20269,2687
20269,729
20269,1438
20269,776
20269,1437
20269,129
20269,1795
20269,1924
20269,1860
20269,1388
20269,2159
20269,2159
20271,2159
20271,2159
20271,1436
20271,244
20271,2487
20271,2021
20271,1271
20271,2687
20271,729
20271,1438
20271,776
20271,1437
20271,129
20271,1795
20271,1924
20271,1860
20271,1388
20271,2160
20298,3260
20298,2159
20298,2159
20298,2160
20298,1439
20298,130
20298,245
20298,730
20298,737
20298,1436
20298,244
20298,2487
20298,2021
20298,1271
20298,2687
20298,729
20298,1438
20298,776
20298,1437
20298,129
20298,1795
20298,1924
20298,1860
20299,2160
20299,1439
20299,130
20299,245
20299,730
20299,737
16986,846
8346,780
8345,2205
8345,3225
8345,12
8344,12
8344,779
8344,3225
8344,1100
8344,2205
8077,803
8077,1100
1502,12
32763,3225
32763,2387
32763,1100
32763,2386
32763,2834
8076,804
8076,1100
8693,1705
8693,1100
106,1100
106,13
107,1100
107,2205
107,3225
107,779
107,12
8347,779
8347,1100
8078,780
25489,2386
1501,12
1501,14
25293,3116
25293,3217
25293,2380
25293,3216
25293,1815
25293,754
25293,753
25293,1816
25293,2378
25293,3148
25293,3148
25293,3061
25293,894
25293,892
25293,2159
25293,2159
25293,2062
25293,2456
25293,129
25293,921
25293,2061
25293,379
25293,244
8857,3061
8857,894
8857,892
8857,3148
8857,3148
19403,3061
19403,894
19403,892
19403,3221
19403,3148
19403,3148
12041,3221
12041,3061
12041,894
12041,892
12041,3148
12041,3148
19402,3148
19402,3148
19402,893
19402,894
19402,1424
19402,892
24425,3221
24425,893
24425,894
24425,1424
24425,892
24425,3148
24425,3148
19401,3148
19401,3148
20738,3148
20738,3148
14385,2159
14385,2159
14385,2062
14385,2456
14385,129
14385,921
14385,2061
14385,379
14385,244
14385,3221
14385,3061
14385,894
14385,892
14385,245
14385,130
14385,2160
14385,334
14385,3148
14385,3148
14385,3116
14385,3217
14385,2380
14385,3216
14385,1815
14385,754
14385,753
14385,1816
14385,2378
29988,3148
29988,3148
29988,3061
29988,894
29988,892
31708,3221
31708,3148
31708,3148
20483,3221
20483,3148
20483,3148
5151,3116
5151,3217
5151,2380
5151,3216
5151,1815
5151,754
5151,753
5151,1816
5151,2378
5151,3221
5151,2159
5151,2159
5151,2062
5151,2456
5151,129
5151,921
5151,2061
5151,379
5151,244
5151,3061
5151,894
5151,892
5151,3148
5151,3148
31709,893
31709,894
31709,1424
31709,892
31709,889
31709,891
31709,890
31709,3148
31709,3148
31709,3221
5153,3148
5153,3148
5153,3061
5153,894
5153,892
5153,3221
5153,887
5153,888
5153,2159
5153,2159
5153,2062
5153,2456
5153,129
5153,921
5153,2061
5153,379
5153,244
5153,260
5153,3116
5153,3217
5153,2380
5153,3216
5153,1815
5153,754
5153,753
5153,1816
5153,2378
28443,3116
28443,3217
28443,2380
28443,3216
28443,1815
28443,754
28443,753
28443,1816
28443,2378
28443,2159
28443,2159
28443,2062
28443,2456
28443,129
28443,921
28443,2061
28443,379
28443,244
28443,893
28443,894
28443,1424
28443,892
14502,893
14502,894
14502,1424
14502,892
14502,3116
14502,3217
14502,2380
14502,3216
14502,1815
14502,754
14502,753
14502,1816
14502,2378
28557,3148
28557,3148
28557,3221
28557,2159
28557,2159
28557,2062
28557,2456
28557,129
28557,921
28557,2061
28557,379
28557,244
28557,3116
28557,3217
28557,2380
28557,3216
28557,1815
28557,754
28557,753
28557,1816
28557,2378
28557,893
28557,894
28557,1424
28557,892
28557,245
28557,130
28557,2160
14501,2159
14501,2159
14501,2062
14501,2456
14501,129
14501,921
14501,2061
14501,379
14501,244
14501,3221
14501,245
14501,130
14501,2160
14501,3148
14501,3148
14501,3116
14501,3217
14501,2380
14501,3216
14501,1815
14501,754
14501,753
14501,1816
14501,2378
14501,3061
14501,894
14501,892
15621,3061
15621,894
15621,892
15621,2159
15621,2159
15621,2062
15621,2456
15621,129
15621,921
15621,2061
15621,379
15621,244
15621,334
15621,245
15621,130
15621,2160
15621,3148
15621,3148
15621,3116
15621,3217
15621,2380
15621,3216
15621,1815
15621,754
15621,753
15621,1816
15621,2378
15622,3116
15622,3217
15622,2380
15622,3216
15622,1815
15622,754
15622,753
15622,1816
15622,2378
15622,2159
15622,2159
15622,2062
15622,2456
15622,129
15622,921
15622,2061
15622,379
15622,244
20739,3148
20739,3148
20739,3221
5152,3061
5152,894
5152,892
5152,3221
5152,3148
5152,3148
5152,2159
5152,2159
5152,2062
5152,2456
5152,129
5152,921
5152,2061
5152,379
5152,244
5152,3116
5152,3217
5152,2380
5152,3216
5152,1815
5152,754
5152,753
5152,1816
5152,2378
18906,2159
18906,2159
18906,2062
18906,2456
18906,129
18906,921
18906,2061
18906,379
18906,244
18906,3061
18906,894
18906,892
18906,3221
18906,3116
18906,3217
18906,2380
18906,3216
18906,1815
18906,754
18906,753
18906,1816
18906,2378
18906,3080
18906,334
18906,3148
18906,3148
18906,974
18906,974
27629,3221
27629,3116
27629,3217
27629,2380
27629,3216
27629,1815
27629,754
27629,753
27629,1816
27629,2378
27629,3148
27629,3148
27629,3061
27629,894
27629,892
27629,2159
27629,2159
27629,2062
27629,2456
27629,129
27629,921
27629,2061
27629,379
27629,244
27628,3148
27628,3148
27628,2159
27628,2159
27628,2062
27628,2456
27628,129
27628,921
27628,2061
27628,379
27628,244
27628,3221
27628,3061
27628,894
27628,892
27628,3116
27628,3217
27628,2380
27628,3216
27628,1815
27628,754
27628,753
27628,1816
27628,2378
19736,3148
19736,3148
19736,3221
19736,334
20484,3221
20484,3148
20484,3148
1052,1518
1052,3112
11840,921
11840,776
11840,2021
11840,1860
11840,1518
11840,129
11840,642
11840,2336
11840,3148
11840,3148
11840,2997
10283,1518
11914,2997
11914,776
11914,2021
11914,1860
11914,129
1053,3055
1053,1518
2407,3148
2407,3148
2407,1518
2407,2336
24397,776
24397,2021
24397,1860
24397,2997
24397,2855
24397,129
24397,921
24397,2854
24398,2855
24398,2854
20870,1518
20869,130
20869,1601
20869,776
20869,2021
20869,1860
20869,129
20869,2997
20869,921
21491,1518
16385,2979
16385,246
12413,246
12413,2979
16386,2979
16386,246
16387,2979
16387,246
12414,246
12414,2979
12415,2979
31692,1197
31692,1197
31690,2021
31690,1271
31690,1708
31690,776
31690,129
31690,1871
31690,1966
31690,729
31690,863
31690,3169
31690,1795
31690,1860
31690,2487
31690,1702
31690,867
31690,1924
31690,3324
31690,349
31690,2687
31690,3168
31690,1575
31690,1872
31690,130
31690,737
31690,730
31690,2927
31690,1197
31690,1197
31690,1339
7396,1339
7396,2559
7396,1197
7396,1197
25883,1197
25883,1197
25883,1339
31689,1197
31689,1197
25884,1197
25884,1197
25884,2559
25884,1339
27569,1197
27569,1197
31691,2699
31691,1197
31691,1197
31691,3103
24714,2062
24714,2061
24714,2159
24714,2159
24714,921
24714,129
24714,244
24714,379
24714,2456
24714,2122
24714,97
24714,3216
24714,753
24714,94
24714,3217
24714,754
24714,95
24714,566
24714,3368
24714,2704
24714,3091
24714,3148
24714,3148
24714,1321
24714,688
24709,2573
24709,2704
24709,3091
24713,1321
24713,754
24713,3368
24713,3148
24713,3148
24713,2704
24713,3091
24713,2062
24713,2061
24713,2159
24713,2159
24713,921
24713,129
24713,244
24713,379
24713,2456
24713,2122
24713,97
24713,3216
24713,753
24713,94
24713,3217
24713,95
24713,566
24713,688
24719,2704
24719,3091
24719,2062
24719,2061
24719,2159
24719,2159
24719,921
24719,129
24719,244
24719,379
24719,2456
24719,688
24719,1321
24719,754
24719,2122
24719,97
24719,3216
24719,753
24719,94
24719,3217
24719,95
24719,566
24719,3368
24716,2122
24716,97
24716,3216
24716,753
24716,94
24716,3217
24716,754
24716,95
24716,566
24716,2062
24716,2061
24716,2159
24716,2159
24716,921
24716,129
24716,244
24716,379
24716,2456
24716,3148
24716,3148
24718,260
24718,3368
24718,2062
24718,2061
24718,2159
24718,2159
24718,921
24718,129
24718,244
24718,379
24718,2456
24718,1860
24718,776
24718,1436
24718,1437
24718,1795
24718,2021
24718,1438
24718,2704
24718,3091
24718,3220
24718,1321
24718,2122
24718,97
24718,3216
24718,753
24718,94
24718,3217
24718,754
24718,95
24718,566
24727,2122
24727,97
24727,3216
24727,753
24727,94
24727,3217
24727,754
24727,95
24727,566
24727,3368
24727,1860
24727,776
24727,1436
24727,1437
24727,1795
24727,2021
24727,1438
24727,2704
24727,3091
24727,319
24727,2062
24727,2061
24727,2159
24727,2159
24727,921
24727,129
24727,244
24727,379
24727,2456
24728,2573
24728,2704
24728,3091
24726,3148
24726,3148
24726,3368
24626,1321
24625,1321
24625,3368
24717,2704
24717,3091
24717,2062
24717,2061
24717,2159
24717,2159
24717,921
24717,129
24717,244
24717,379
24717,2456
24717,2122
24717,97
24717,3216
24717,753
24717,94
24717,3217
24717,754
24717,95
24717,566
24720,3094
24720,2704
24720,3091
24720,2122
24720,97
24720,3216
24720,753
24720,94
24720,3217
24720,754
24720,95
24720,566
24720,2062
24720,2061
24720,2159
24720,2159
24720,921
24720,129
24720,244
24720,379
24720,2456
24720,1562
24725,2704
24725,3091
24712,2062
24712,2061
24712,2159
24712,2159
24712,921
24712,129
24712,244
24712,379
24712,2456
24712,2122
24712,97
24712,3216
24712,753
24712,94
24712,3217
24712,754
24712,95
24712,566
24712,2704
24712,3091
24710,2062
24710,2061
24710,2159
24710,2159
24710,921
24710,129
24710,244
24710,379
24710,2456
24710,319
24710,680
24710,1860
24710,776
24710,1436
24710,1437
24710,1795
24710,2021
24710,1438
24710,3368
24710,566
24710,2704
24710,3091
24710,754
24710,2927
24710,2122
24710,97
24710,3216
24710,753
24710,94
24710,3217
24710,95
24710,2287
24710,1383
24710,3353
24710,1321
30580,566
30580,2062
30580,2061
30580,2159
30580,2159
30580,921
30580,129
30580,244
30580,379
30580,2456
30580,95
30580,97
24711,3148
24711,3148
24711,3368
24711,3061
24711,1843
24715,1321
24715,820
25450,1860
25450,3169
25450,867
25450,3168
25450,776
25450,2021
25450,1795
25450,1271
25450,2487
25450,2687
25450,3022
25450,62
22256,62
19124,1860
19124,3169
19124,867
19124,3168
19124,776
19124,2021
19124,1795
19124,1271
19124,2487
19124,2687
19124,2861
23000,1860
23000,3169
23000,867
23000,3168
23000,776
23000,2021
23000,1795
23000,1271
23000,2487
23000,2687
23000,62
23001,62
23001,2469
34143,2861
34143,2021
34143,1860
34143,3169
34143,867
34143,3168
34143,776
34143,1795
34143,1271
34143,2487
34143,2687
17258,1860
17258,3169
17258,867
17258,3168
17258,776
17258,2021
17258,1795
17258,1271
17258,2487
17258,2687
2909,62
509,1546
509,62
508,3362
508,62
508,1431
508,3022
508,1860
508,3169
508,867
508,3168
508,776
508,2021
508,1795
508,1271
508,2487
508,2687
2983,62
2983,1850
19125,3022
19125,1860
19125,3169
19125,867
19125,3168
19125,776
19125,2021
19125,1795
19125,1271
19125,2487
19125,2687
19125,62
22257,62
22257,1860
22257,3169
22257,867
22257,3168
22257,776
22257,2021
22257,1795
22257,1271
22257,2487
22257,2687
26593,305
26593,3073
26593,1432
2908,62
22258,3022
22258,2855
22258,1860
22258,3169
22258,867
22258,3168
22258,776
22258,2021
22258,1795
22258,1271
22258,2487
22258,2687
34180,2982
34179,204
14646,2982
14646,204
14647,204
7840,2982
7839,2982
7839,204
33811,2982
31276,2259
33765,2259
33765,3099
31580,2259
9499,3099
21932,3099
20131,2259
9425,2259
9423,2259
31274,2259
9422,2259
9420,2259
20132,2259
33764,2259
33766,3099
33761,2259
33761,3099
20129,2259
31272,2259
9424,2259
9421,2259
31275,2259
31273,2259
33762,2259
33762,3099
33763,2259
33763,3099
20130,2259
10060,879
10060,2758
10060,2038
10060,715
10060,2527
10060,1198
10060,923
10060,3272
10060,3272
10060,827
23895,1051
23895,1949
23895,136
23772,2038
9892,980
9892,1907
9892,1022
29652,1022
29652,2038
31710,1949
31710,1051
31710,136
16963,1198
16963,2038
16618,136
10059,1198
10059,136
10059,827
10059,715
10059,2038
6370,136
6370,1987
6370,1843
6370,3023
6370,1424
6370,1198
23774,1017
23774,2038
32067,1873
32067,1022
32067,2977
32067,136
32067,1198
32067,827
32067,2039
23893,226
23893,136
9891,1987
9891,1843
9891,136
9891,715
9891,3023
9891,980
9801,1987
9801,1843
9801,980
9889,136
9889,3023
9889,980
34604,980
10061,1198
9802,715
9802,980
9802,1873
9802,827
9802,136
9802,1987
9802,1843
9802,1017
23773,2038
28640,1424
28640,1987
28640,1843
28640,980
16964,2038
16964,1198
34594,136
34594,1051
21666,1051
21666,136
9890,715
9890,1022
9890,1987
9890,1843
9890,136
9890,827
9890,3023
9890,1017
9890,980
3680,136
10058,1198
10058,1987
10058,1843
23775,715
23775,2038
23775,490
23775,1198
23894,1949
23894,136
9800,3023
9800,879
9800,980
9800,1907
9800,827
9800,136
9800,3272
9800,3272
9800,715
9800,2527
9800,2758
9800,923
10167,136
10167,1198
11537,1017
11537,980
29090,924
29090,2487
29090,1437
29090,1795
29090,1924
29090,776
29090,867
29090,2021
29090,1861
29090,1702
29090,729
29090,1436
29090,1860
29090,3169
29090,1966
29090,2687
29090,1575
29090,1271
29090,1438
29090,129
29090,244
29090,2996
2970,130
2970,2278
2970,129
2970,2487
2970,1437
2970,1795
2970,1924
2970,776
2970,867
2970,2021
2970,1861
2970,1702
2970,729
2970,1436
2970,1860
2970,3169
2970,1966
2970,2687
2970,1575
2970,1271
2970,1438
2970,2996
2970,921
18417,1335
18417,2273
18966,2996
18966,1639
18966,1546
18966,3186
18966,60
18966,3080
18966,924
2963,1546
2963,2278
2963,2996
2966,2278
2966,2487
2966,1437
2966,1795
2966,1924
2966,776
2966,867
2966,2021
2966,1861
2966,1702
2966,729
2966,1436
2966,1860
2966,3169
2966,1966
2966,2687
2966,1575
2966,1271
2966,1438
2966,921
2966,129
2966,2273
2966,1335
2966,2996
32816,2273
32816,2278
30979,2273
8778,2996
8778,921
8778,129
8778,2278
8778,2487
8778,1437
8778,1795
8778,1924
8778,776
8778,867
8778,2021
8778,1861
8778,1702
8778,729
8778,1436
8778,1860
8778,3169
8778,1966
8778,2687
8778,1575
8778,1271
8778,1438
32468,2273
2964,2278
2964,2996
2964,2889
2964,2273
22961,2278
22961,2273
2965,2278
16097,2996
16097,921
16097,2487
16097,1437
16097,1795
16097,1924
16097,776
16097,867
16097,2021
16097,1861
16097,1702
16097,729
16097,1436
16097,1860
16097,3169
16097,1966
16097,2687
16097,1575
16097,1271
16097,1438
16097,244
16097,129
16097,924
16097,130
33821,2278
33821,2487
33821,1437
33821,1795
33821,1924
33821,776
33821,867
33821,2021
33821,1861
33821,1702
33821,729
33821,1436
33821,1860
33821,3169
33821,1966
33821,2687
33821,1575
33821,1271
33821,1438
33821,2996
6434,1646
6434,1546
6434,2996
6434,2524
6434,3004
6434,2439
23452,2996
23452,921
23452,129
23452,2487
23452,1437
23452,1795
23452,1924
23452,776
23452,867
23452,2021
23452,1861
23452,1702
23452,729
23452,1436
23452,1860
23452,3169
23452,1966
23452,2687
23452,1575
23452,1271
23452,1438
32463,2278
2960,2996
2958,2889
2958,1321
2958,2996
490,2996
32467,2278
2962,2996
2962,2278
2962,1546
2962,921
2962,129
2962,2487
2962,1437
2962,1795
2962,1924
2962,776
2962,867
2962,2021
2962,1861
2962,1702
2962,729
2962,1436
2962,1860
2962,3169
2962,1966
2962,2687
2962,1575
2962,1271
2962,1438
24318,2278
24318,2996
2967,2996
2967,2487
2967,1437
2967,1795
2967,1924
2967,776
2967,867
2967,2021
2967,1861
2967,1702
2967,729
2967,1436
2967,1860
2967,3169
2967,1966
2967,2687
2967,1575
2967,1271
2967,1438
2967,129
2967,130
2969,921
2969,129
2969,2996
2969,130
2969,2278
2969,2487
2969,1437
2969,1795
2969,1924
2969,776
2969,867
2969,2021
2969,1861
2969,1702
2969,729
2969,1436
2969,1860
2969,3169
2969,1966
2969,2687
2969,1575
2969,1271
2969,1438
34021,2487
34021,1437
34021,1795
34021,1924
34021,776
34021,867
34021,2021
34021,1861
34021,1702
34021,729
34021,1436
34021,1860
34021,3169
34021,1966
34021,2687
34021,1575
34021,1271
34021,1438
34021,921
34021,129
34021,2278
34021,2273
34021,2996
32460,2996
32460,2278
24514,2278
2957,2996
2957,2278
2959,2996
2959,2278
15890,2278
32466,2273
32466,921
32466,129
32466,2487
32466,1437
32466,1795
32466,1924
32466,776
32466,867
32466,2021
32466,1861
32466,1702
32466,729
32466,1436
32466,1860
32466,3169
32466,1966
32466,2687
32466,1575
32466,1271
32466,1438
32466,2996
32466,130
32466,2278
32466,924
8779,2487
8779,1437
8779,1795
8779,1924
8779,776
8779,867
8779,2021
8779,1861
8779,1702
8779,729
8779,1436
8779,1860
8779,3169
8779,1966
8779,2687
8779,1575
8779,1271
8779,1438
8779,2278
8779,129
8779,2996
8779,921
29089,129
29089,2996
29089,921
29089,2487
29089,1437
29089,1795
29089,1924
29089,776
29089,867
29089,2021
29089,1861
29089,1702
29089,729
29089,1436
29089,1860
29089,3169
29089,1966
29089,2687
29089,1575
29089,1271
29089,1438
8677,3302
8677,921
8677,129
8677,2487
8677,1437
8677,1795
8677,1924
8677,776
8677,867
8677,2021
8677,1861
8677,1702
8677,729
8677,1436
8677,1860
